Time [s],Value,Parity Error,Framing Error
1.412194348000000,\n,,
1.413028370000000,1,,
1.413115248000000,6,,
1.413202124000000,\n,,
1.414027460000000,1,,
1.414114336000000,6,,
1.414201216000000,\n,,
1.415026550000000,1,,
1.415113428000000,6,,
1.415200304000000,\n,,
1.416025640000000,1,,
1.416112516000000,6,,
1.416199394000000,\n,,
1.417024730000000,1,,
1.417111606000000,6,,
1.417198484000000,\n,,
1.418023818000000,1,,
1.418110696000000,6,,
1.418197574000000,\n,,
1.419022908000000,1,,
1.419109786000000,6,,
1.419196662000000,\n,,
1.420022000000000,1,,
1.420108876000000,6,,
1.420195752000000,\n,,
1.421021088000000,1,,
1.421107964000000,6,,
1.421194842000000,\n,,
1.422028866000000,1,,
1.422115742000000,6,,
1.422202620000000,\n,,
1.423027956000000,1,,
1.423114832000000,6,,
1.423201710000000,\n,,
1.424027046000000,1,,
1.424113922000000,6,,
1.424200800000000,\n,,
1.425026134000000,1,,
1.425113012000000,6,,
1.425199888000000,\n,,
1.426025224000000,1,,
1.426112102000000,6,,
1.426198978000000,\n,,
1.427024314000000,1,,
1.427111190000000,6,,
1.427198068000000,\n,,
1.428023404000000,1,,
1.428110282000000,6,,
1.428197158000000,\n,,
1.429022494000000,1,,
1.429109370000000,6,,
1.429196248000000,\n,,
1.430021584000000,1,,
1.430108460000000,6,,
1.430195338000000,\n,,
1.431029360000000,1,,
1.431116236000000,6,,
1.431203114000000,\n,,
1.432019762000000,1,,
1.432106640000000,6,,
1.432193518000000,\n,,
1.433027540000000,1,,
1.433114416000000,6,,
1.433201294000000,\n,,
1.434026628000000,1,,
1.434113506000000,6,,
1.434200384000000,\n,,
1.435025718000000,1,,
1.435112596000000,6,,
1.435199474000000,\n,,
1.436024810000000,1,,
1.436111686000000,6,,
1.436198562000000,\n,,
1.437023898000000,1,,
1.437110776000000,6,,
1.437197652000000,\n,,
1.438022988000000,1,,
1.438109864000000,6,,
1.438196742000000,\n,,
1.439022078000000,1,,
1.439108954000000,6,,
1.439195832000000,\n,,
1.440021166000000,1,,
1.440108044000000,6,,
1.440194922000000,\n,,
1.441020256000000,1,,
1.441107134000000,6,,
1.441194012000000,\n,,
1.442028034000000,1,,
1.442114912000000,6,,
1.442201788000000,\n,,
1.443027124000000,1,,
1.443114000000000,6,,
1.443200878000000,\n,,
1.444026214000000,1,,
1.444113090000000,6,,
1.444199968000000,\n,,
1.445025304000000,1,,
1.445112180000000,6,,
1.445199058000000,\n,,
1.446024392000000,1,,
1.446111270000000,6,,
1.446198146000000,\n,,
1.447023484000000,1,,
1.447110360000000,6,,
1.447197238000000,\n,,
1.448022572000000,1,,
1.448109448000000,6,,
1.448196328000000,\n,,
1.449021662000000,1,,
1.449108538000000,6,,
1.449195416000000,\n,,
1.450029440000000,1,,
1.450116316000000,6,,
1.450203194000000,\n,,
1.451028528000000,1,,
1.451115406000000,6,,
1.451202282000000,\n,,
1.452027618000000,1,,
1.452114498000000,6,,
1.452201372000000,\n,,
1.453026708000000,1,,
1.453113584000000,6,,
1.453200462000000,\n,,
1.454025798000000,1,,
1.454112676000000,6,,
1.454199552000000,\n,,
1.455024888000000,1,,
1.455111764000000,6,,
1.455198642000000,\n,,
1.456023978000000,1,,
1.456110854000000,6,,
1.456197732000000,\n,,
1.457023068000000,1,,
1.457109944000000,6,,
1.457196822000000,\n,,
1.458022156000000,1,,
1.458109034000000,6,,
1.458195912000000,\n,,
1.459029934000000,1,,
1.459116810000000,6,,
1.459203688000000,\n,,
1.460029024000000,1,,
1.460115902000000,6,,
